Date,Adj Close,Close,High,Low,Open,Volume
2008-10-10,1290.780029296875,1290.780029296875,1371.1600341796875,1211.5400390625,1370.8199462890625,829900
2008-10-13,1462.56005859375,1462.56005859375,1471.93994140625,1290.780029296875,1290.780029296875,594600
2008-10-14,1496.8499755859375,1496.8499755859375,1556.0899658203125,1462.56005859375,1462.56005859375,552700
2008-10-15,1395.9100341796875,1395.9100341796875,1497.0,1387.6500244140625,1496.8499755859375,457800
2008-10-16,1418.2900390625,1418.2900390625,1418.2900390625,1335.800048828125,1395.9100341796875,457100
2008-10-17,1421.699951171875,1421.699951171875,1469.760009765625,1383.3499755859375,1418.3299560546875,390500
2008-10-20,1508.6700439453125,1508.6700439453125,1529.1400146484375,1421.699951171875,1421.699951171875,391200
2008-10-21,1414.280029296875,1414.280029296875,1508.6500244140625,823.2000122070312,1508.6500244140625,261200
2008-10-22,1328.52001953125,1328.52001953125,1414.280029296875,1317.050048828125,1414.280029296875,427500
2008-10-23,1315.969970703125,1315.969970703125,1336.6800537109375,1113.6600341796875,1328.510009765625,405600
2008-10-24,1291.739990234375,1291.739990234375,1315.969970703125,1215.739990234375,1315.969970703125,406200
2008-10-27,1283.8900146484375,1283.8900146484375,1322.5799560546875,1273.3699951171875,1291.739990234375,377200
2008-10-28,1425.6600341796875,1425.6600341796875,1426.27001953125,1284.0,1284.0,409000
2008-10-29,1428.1400146484375,1428.1400146484375,1479.1300048828125,1403.469970703125,1425.6600341796875,361100
2008-10-30,1457.4100341796875,1457.4100341796875,1466.969970703125,1418.1199951171875,1428.1400146484375,411100
2008-10-31,1466.9000244140625,1466.9000244140625,1484.4200439453125,1418.9200439453125,1457.4100341796875,335300
2008-11-03,1475.3199462890625,1475.3199462890625,1488.8199462890625,1461.4000244140625,1466.9000244140625,216600
2008-11-04,1527.739990234375,1527.739990234375,1533.3900146484375,1475.3199462890625,1475.3199462890625,327100
2008-11-05,1452.5400390625,1452.5400390625,1527.739990234375,1452.52001953125,1527.739990234375,257500
2008-11-06,1388.8499755859375,1388.8499755859375,1459.47998046875,1378.3299560546875,1452.5400390625,269400
2008-11-07,1425.6800537109375,1425.6800537109375,1434.739990234375,1388.8499755859375,1388.8499755859375,171900
2008-11-10,1428.02001953125,1428.02001953125,1451.449951171875,1403.56005859375,1425.6800537109375,195200
2008-11-11,1369.81005859375,1369.81005859375,1428.02001953125,1360.449951171875,1428.02001953125,218700
2008-11-12,1304.489990234375,1304.489990234375,1369.81005859375,1304.489990234375,1369.81005859375,150900
2008-11-13,1367.6199951171875,1367.6199951171875,1368.8800048828125,1257.1500244140625,1304.489990234375,206300
2008-11-14,1307.97998046875,1307.97998046875,1367.8699951171875,1307.81005859375,1367.6199951171875,161700
2008-11-17,1308.3800048828125,1308.3800048828125,1333.0799560546875,1304.6500244140625,1307.97998046875,209500
2008-11-18,1306.7099609375,1306.7099609375,1320.93994140625,1272.0999755859375,1308.3800048828125,169200
2008-11-19,1245.4200439453125,1245.4200439453125,1310.9100341796875,1245.0,1306.7099609375,202800
2008-11-20,1157.47998046875,1157.47998046875,1245.4200439453125,1153.31005859375,1245.4200439453125,295600
2008-11-21,1203.9200439453125,1203.9200439453125,1214.06005859375,1151.18994140625,1157.43994140625,248000
2008-11-24,1301.02001953125,1301.02001953125,1323.8900146484375,1204.030029296875,1204.030029296875,250200
2008-11-25,1344.239990234375,1344.239990234375,1344.280029296875,1298.050048828125,1301.02001953125,141700
2008-11-26,1371.4300537109375,1371.4300537109375,1371.4300537109375,1309.6600341796875,1344.239990234375,129600
2008-11-28,1364.010009765625,1364.010009765625,1377.75,1330.5699462890625,1371.43994140625,73800
2008-12-01,1228.550048828125,1228.550048828125,1364.010009765625,1228.4200439453125,1364.010009765625,121500
2008-12-02,1270.1700439453125,1270.1700439453125,1280.1400146484375,1228.550048828125,1228.550048828125,158500
2008-12-03,1316.530029296875,1316.530029296875,1316.81005859375,1260.2900390625,1270.1700439453125,119700
2008-12-04,1241.280029296875,1241.280029296875,1316.530029296875,1232.2900390625,1316.530029296875,143600
2008-12-05,1278.1600341796875,1278.1600341796875,1280.5899658203125,1215.02001953125,1241.280029296875,145000
2008-12-08,1319.1300048828125,1319.1300048828125,1319.1600341796875,1278.1600341796875,1278.1600341796875,164700
2008-12-09,1309.4000244140625,1309.4000244140625,1324.0400390625,1287.510009765625,1319.1300048828125,137400
2008-12-10,1326.050048828125,1326.050048828125,1341.760009765625,1309.4000244140625,1309.4000244140625,149800
2008-12-11,1321.550048828125,1321.550048828125,1358.0799560546875,1312.47998046875,1326.050048828125,237100
2008-12-12,1319.780029296875,1319.780029296875,1330.93994140625,1291.3699951171875,1321.550048828125,143900
2008-12-15,1319.0899658203125,1319.0899658203125,1345.8399658203125,1304.449951171875,1319.780029296875,152000
2008-12-16,1390.6400146484375,1390.6400146484375,1392.25,1319.0899658203125,1319.0899658203125,196400
2008-12-17,1358.6700439453125,1358.6700439453125,1391.5699462890625,1358.050048828125,1390.6600341796875,254800
2008-12-18,1352.4300537109375,1352.4300537109375,1380.0999755859375,1339.6099853515625,1358.6700439453125,243000
2008-12-19,1341.43994140625,1341.43994140625,1371.6400146484375,1339.93994140625,1352.4300537109375,413700
2008-12-22,1329.0999755859375,1329.0999755859375,1359.489990234375,1314.68994140625,1341.43994140625,212500
2008-12-23,1339.3599853515625,1339.3599853515625,1348.9000244140625,1316.5400390625,1329.0999755859375,161100
2008-12-24,1330.18994140625,1330.18994140625,1339.3599853515625,1319.1300048828125,1339.3599853515625,83500
2008-12-26,1346.9000244140625,1346.9000244140625,1348.3399658203125,1327.6600341796875,1330.18994140625,104500
2008-12-29,1353.949951171875,1353.949951171875,1363.030029296875,1345.989990234375,1346.9000244140625,147700
2008-12-30,1373.27001953125,1373.27001953125,1373.6600341796875,1347.6700439453125,1353.949951171875,184500
2008-12-31,1397.530029296875,1397.530029296875,1402.3900146484375,1371.4000244140625,1373.280029296875,217400
2009-01-02,1444.2900390625,1444.2900390625,1444.2900390625,1396.8199462890625,1397.530029296875,139700
2009-01-05,1461.219970703125,1461.219970703125,1461.219970703125,1425.6199951171875,1444.2900390625,169000
